cycle,avg_voltage,min_voltage,avg_current,avg_temp,duration,capacity,SOH,RUL,cell
1113,2.7241510574766354,1.9995441,3.121117251363636,32.90475290654206,19.20501999999979,1.0328135,0.9621865085849428,76,severson_b1_c0
1114,2.727874595249406,1.9995518,3.1486198627790967,32.98726865083135,19.197606666666495,1.0329384,0.9623028675354427,75,severson_b1_c0
1115,2.7493374651376143,1.9995356,3.210024064937448,33.03259501605504,19.029730000000562,1.0318871,0.9613234586910819,74,severson_b1_c0
1116,2.714719805084746,1.9994545,3.1268281209178954,33.12906484745763,19.16688999999994,1.0326154,0.9620019552775445,73,severson_b1_c0
1117,2.7360073931442077,1.9994421,3.1526235534579836,33.02489935460993,19.132476666666722,1.0322177,0.9616314512374013,72,severson_b1_c0
1118,2.7234328369515013,1.9995584,3.117355660629855,32.99622882678984,19.255923333333342,1.0326695,0.9620523557517001,71,severson_b1_c0
1119,2.7188789196682466,1.9995241,3.1121809458293836,32.88177858767773,19.09177333333258,1.0319157,0.961350102934351,70,severson_b1_c0
1120,2.731800511136891,1.9995098,3.15044621344653,32.77543872157772,19.186078333333715,1.0318688,0.9613064101018574,69,severson_b1_c0
1121,2.737087333409091,1.999547,3.1641097216012395,32.731104425,19.1455050000009,1.0317391,0.9611855793902492,68,severson_b1_c0
1122,2.7312290519138753,1.9995308,3.16991864945411,32.77963849282297,19.076983333333438,1.0314549,0.9609208138679745,67,severson_b1_c0
1123,2.725964920093458,1.9995403,3.1275824355798636,32.717764039719626,19.104276666666074,1.0316801,0.9611306139932956,66,severson_b1_c0
1124,2.723967281666667,1.9996042,3.1272920572142855,32.75968450714285,19.183598333333308,1.0319879,0.9614173656743518,65,severson_b1_c0
1125,2.738382186175115,1.9995356,3.1818009253330537,32.735174845622126,19.08517333333342,1.0311486,0.9606354596122648,64,severson_b1_c0
1126,2.726661351963049,1.9995337,3.1366163737476382,32.82236336951501,19.07782333333356,1.0313286,0.9608031506538179,63,severson_b1_c0
1127,2.7249357929864253,1.9995155,3.1271158505656103,32.9647908800905,19.117256666666556,1.031759,0.9612041185665099,62,severson_b1_c0
1128,2.715066675438597,1.9995451,3.0925209249624057,33.009387375939845,19.147379999999732,1.0315967,0.9610529171440425,61,severson_b1_c0
1129,2.729932989834515,1.999547,3.158999390169783,32.9920406501182,19.063073333332433,1.0310855,0.9605766745860314,60,severson_b1_c0
1130,2.7240342608490566,1.9995279,3.1290467995861913,33.04122234669811,19.03119999999957,1.0308088,0.9603188961904879,59,severson_b1_c0
1131,2.7269114566585952,1.9995251,3.149253833215936,32.95364712348668,19.247410000000187,1.0318278,0.9612682138090591,58,severson_b1_c0
1132,2.7251312377934274,1.9995308,3.1485213891890735,33.05294515492958,19.089634999999543,1.0311972,0.9606807361934842,57,severson_b1_c0
1133,2.712447188194444,1.9995708,3.0789946459890576,32.93840098379629,19.197570000000027,1.0314872,0.9609509050937644,56,severson_b1_c0
1134,2.735725063073395,1.9995337,3.150205391970392,32.957875701834865,19.127270000000134,1.0308222,0.9603313798569147,55,severson_b1_c0
1135,2.727133451860465,1.9995584,3.133471487756871,32.91485234186047,19.242564999999978,1.0314685,0.9609334838577807,54,severson_b1_c0
1136,2.7273380078160923,1.9995031,3.1431076469404386,33.010837119540234,19.18281333333386,1.0314585,0.9609241676888056,53,severson_b1_c0
1137,2.7155227584686776,1.9995356,3.0953175573338956,33.068459222737815,19.123156666666425,1.0305611,0.9600881346849727,52,severson_b1_c0
1138,2.7197130425389755,1.999547,3.1138498383032998,33.11122348106904,19.07098833333293,1.0305561,0.9600834766004852,51,severson_b1_c0
1139,2.723881066146993,1.9995518,3.124306534869407,33.11905338975501,19.087164999999608,1.0305159,0.9600460256012049,50,severson_b1_c0
1140,2.746216839953811,1.9995003,3.187334516220869,33.01871342263279,19.08957666666635,1.0305265,0.9600559007403185,49,severson_b1_c0
1141,2.7153976537414968,1.9995623,3.115139396285302,33.010316006802725,19.075126666665895,1.0301961,0.9597480945173785,48,severson_b1_c0
1142,2.7219394835955057,1.9995871,3.129964030447395,33.04569559550562,19.18654,1.0304435,0.9599785765378247,47,severson_b1_c0
1143,2.738200421911422,1.9995394,3.1720768187730446,32.963825268065264,19.084733333332892,1.0300729,0.9596333193156042,46,severson_b1_c0
1144,2.7311701048723895,1.9995089,3.1645904601371013,32.99753712296984,19.127821666666808,1.0303241,0.959867341480261,45,severson_b1_c0
1145,2.7311823791469196,1.9995518,3.1606335243709607,33.07620115402844,19.01105500000024,1.029824,0.9594014398698121,44,severson_b1_c0
1146,2.7208900080378253,1.9995766,3.150582874446594,33.13648305200945,19.067036666666777,1.0300223,0.9595861795005899,43,severson_b1_c0
1147,2.735362280549199,1.9995308,3.1581009630018717,32.89467164073226,19.155849999999432,1.0302869,0.9598326853316731,42,severson_b1_c0
1148,2.7390489434679335,1.9995441,3.1823176825674797,32.82321252969121,19.179128333333452,1.0302253,0.959775297730786,41,severson_b1_c0
1149,2.727895182816229,1.9995384,3.1533875466608805,32.84749702625299,19.06835499999967,1.0294286,0.9590330785485333,40,severson_b1_c0
1150,2.730466597906977,1.9995642,3.1242821476596196,32.76056174186047,19.210351666666483,1.0298998,0.9594720564306438,39,severson_b1_c0
1151,2.7177507875294116,1.9995174,3.0911940179294115,32.80828696941176,19.056444999999563,1.0293539,0.9589634867662887,38,severson_b1_c0
1152,2.744446650229358,1.9995613,3.2293856284007503,32.817297866972474,19.14526333333245,1.0295745,0.9591690014538813,37,severson_b1_c0
1153,2.724869874820144,1.9995317,3.1228107973839108,32.79621132134292,19.062323333333676,1.0293983,0.9590048505565385,36,severson_b1_c0
1154,2.739560108764045,1.9995661,3.193671942600613,32.60733244494382,19.072005000000356,1.0291622,0.9587848958070345,35,severson_b1_c0
1155,2.724402617577197,1.9995718,3.162232279147052,32.94536614251781,19.065708333333408,1.029492,0.959092143059836,34,severson_b1_c0
1156,2.730471714761905,1.9995623,3.140251686939394,32.95937284523809,19.154366666666462,1.0296541,0.9592431581589236,33,severson_b1_c0
1157,2.7131305923255815,1.999547,3.092514127816067,33.13284666046511,19.125844999999394,1.0298069,0.9593855092208645,32,severson_b1_c0
1158,2.730760097742664,1.9995108,3.1304971040693617,33.08157717155756,19.09490166666704,1.0290333,0.9586648103889445,31,severson_b1_c0
1159,2.732487178352941,1.9994917,3.1607501826566846,33.09324557882353,19.09143499999967,1.02912,0.9587455815739593,30,severson_b1_c0
1160,2.7242950006993008,1.9995098,3.110814802962492,33.098506435897434,19.0586699999995,1.028875,0.9585173354340673,29,severson_b1_c0
1161,2.723363159375,1.9995861,3.131521186190996,33.11453910096154,19.082273333333433,1.0289192,0.9585585129009376,28,severson_b1_c0
1162,2.7311898176744185,1.9995508,3.1363411318858345,33.04358491395349,19.14637833333303,1.0289623,0.9585986655892207,27,severson_b1_c0
1163,2.738432013488372,1.9995584,3.1688753843847777,33.044225499999996,19.118163333333605,1.0289677,0.9586036963204672,26,severson_b1_c0
1164,2.7214503046296294,1.999506,3.080494224983165,32.98680079861111,19.22495666666655,1.0290465,0.9586771077319916,25,severson_b1_c0
1165,2.726943845687645,1.9995499,3.13378664798898,33.048773365967364,19.166058333333538,1.0288138,0.9584603204799391,24,severson_b1_c0
1166,2.7142593505882355,1.999567,3.0996349745005345,33.13348544,19.096250000000385,1.0284739,0.9581436638964728,23,severson_b1_c0
1167,2.722639264883721,1.999568,3.1184645020169133,33.14696891860465,19.08696166666632,1.02823,0.957916442535168,22,severson_b1_c0
1168,2.716745974825175,1.999506,3.1048545085335877,33.184523312354315,19.137160000000343,1.0283465,0.9580249759037289,21,severson_b1_c0
1169,2.723983659764706,1.9995146,3.1280123987336896,32.9476384517647,19.161594999998727,1.0281203,0.9578142441615103,20,severson_b1_c0
1170,2.726730035981308,1.9995461,3.143586083455819,33.10584719158878,19.01152333333351,1.0277567,0.9574755082575727,19,severson_b1_c0
1171,2.731604970546318,1.9995527,3.1681085911854887,33.21078075296912,19.088454999999765,1.0280869,0.9577831281571331,18,severson_b1_c0
1172,2.746288916027088,1.9995756,3.1944831171803814,33.17387434537247,19.139578333332125,1.0284221,0.9580954061411813,17,severson_b1_c0
1173,2.7120372558472554,1.999505,3.089774187943154,33.210649637231505,19.202173333333732,1.0283017,0.9579832394667201,16,severson_b1_c0
1174,2.7427937401847577,1.999526,3.1774435478836867,33.170624974595846,19.06986666666538,1.0277656,0.9574837996479605,15,severson_b1_c0
1175,2.7319943275058276,1.9995756,3.160851649942784,33.08606813519813,19.16815833333336,1.0279707,0.9576748742736415,14,severson_b1_c0
1176,2.723243436009174,1.9996061,3.0974981529441195,32.9056158119266,19.181130000000124,1.0278769,0.9575874886086544,13,severson_b1_c0
1177,2.732091237914692,1.9995394,3.1632994436299002,32.904379066350714,19.01917999999908,1.0271217,0.9568839315276485,12,severson_b1_c0
1178,2.7217540101654847,1.9995556,3.124636624745325,32.92280414184397,19.137850000001105,1.0272592,0.9570120288510573,11,severson_b1_c0
1179,2.722087275838926,1.9995613,3.1255129576021963,32.909936409395975,19.161703333332362,1.0275092,0.9572449330754368,10,severson_b1_c0
1180,2.7328714145739914,1.9995232,3.14009258519364,32.89435979596412,19.109213333334388,1.0268544,0.9566349103309418,9,severson_b1_c0
1181,2.7388831374396134,1.9995317,3.1680339990996926,32.827008705314014,19.06815499999987,1.0272599,0.9570126809828856,8,severson_b1_c0
1182,2.7146407339759038,1.9995813,3.11562349819058,32.91020915662651,19.145118333333325,1.0270069,0.9567769819078134,7,severson_b1_c0
1183,2.728576587793427,1.999588,3.131277476128894,32.95143482863849,19.01877500000022,1.0265244,0.9563274767547609,6,severson_b1_c0
1184,2.7301360507900676,1.9995298,3.145937304541351,33.13524646049662,19.05900499999989,1.0268919,0.9566698459645989,5,severson_b1_c0
1185,2.742172686818182,1.9991531,3.189487602026859,33.21567942272728,19.00423500000033,1.026472,0.956278660029331,4,severson_b1_c0
1186,2.7417754703448276,1.999547,3.1841568756363636,33.16051815862069,19.073148333331726,1.0267,0.9564910686819651,3,severson_b1_c0
1187,2.7211845597122295,1.9995298,3.095018574087639,33.23067717505995,19.04859999999947,1.0264986,0.9563034410388049,2,severson_b1_c0
1188,2.7205124919902914,1.9995747,3.098947147749338,33.18661665533981,19.100893333333083,1.0266768,0.9564694551699426,1,severson_b1_c0
1189,2.721484034457831,1.9995451,3.126009795682365,33.165067086746994,19.082213333332525,1.0262098,0.9560343900788016,0,severson_b1_c0
2,2.737583243851508,1.9993734,3.128238619500106,32.40041849883991,20.007993333333317,1.0753012,0.9971600305692776,1176,severson_b1_c1
3,2.744835748337029,1.9993639,3.147646859812538,32.43171203769401,20.008168333333316,1.0766124,0.9983759468465796,1175,severson_b1_c1
4,2.740142464037123,1.9995394,3.1318421026239194,32.49290451044084,20.008301666666682,1.0772982,0.9990119103784388,1174,severson_b1_c1
5,2.744234130088496,1.999568,3.134787668732905,32.465462073008844,20.00824666666668,1.0781505,0.9998022745053032,1173,severson_b1_c1
6,2.750452089473684,1.9995289,3.1438139453921363,32.463707201373,20.008476666666688,1.078544,1.0,1172,severson_b1_c1
7,2.7521918414746547,1.9990063,3.160771398981986,32.331168370967745,20.00819166666667,1.0789695,1.0,1171,severson_b1_c1
8,2.7327046712389382,1.9995298,3.090429932747385,32.33907544026549,20.00856499999997,1.07938,1.0,1170,severson_b1_c1
9,2.7519550234449763,1.9995298,3.166131917105263,32.33028501196173,20.00880999999996,1.0795895,1.0,1169,severson_b1_c1
10,2.7453863993135013,1.9995852,3.1416835417640936,32.32818984439359,20.008438333333352,1.0797766,1.0,1168,severson_b1_c1
11,2.7454843574660637,1.9960489,3.151250087186343,32.211525110859725,20.008646666666635,1.0800153,1.0,1167,severson_b1_c1
12,2.7285471219114217,1.9995527,3.1103168462979447,32.411949354312355,20.01484833333359,1.0845895,1.0,1166,severson_b1_c1
13,2.7408008909090915,1.9995422,3.1277335261835137,32.237762412587415,20.01236999999989,1.0823009,1.0,1165,severson_b1_c1
14,2.748077493243243,1.9995718,3.1483618672809177,32.21573261261261,20.014776666666634,1.0819396,1.0,1164,severson_b1_c1
15,2.7211060374117646,1.9993362,3.0912655266951874,31.81554488705882,20.01603833333332,1.0818352,1.0,1163,severson_b1_c1
16,2.7372958096018736,1.9995537,3.13862558655099,31.762904761124123,20.0079833333332,1.0819743,1.0,1162,severson_b1_c1
17,2.721107361882353,1.9995403,3.0827209291893047,31.826375985882354,20.008279999999885,1.0820032,1.0,1161,severson_b1_c1
18,2.7353445484090906,1.9995823,3.1342280635785125,31.86333643863636,20.00838666666653,1.0819749,1.0,1160,severson_b1_c1
19,2.7421160950113377,1.9995365,3.1372447734900017,31.98821937414966,20.008698333333207,1.0818729,1.0,1159,severson_b1_c1
20,2.743247643055556,1.9995289,3.15557152763468,31.993967266203704,20.008850000000045,1.0818582,1.0,1158,severson_b1_c1
21,2.7285283066059227,1.9996014,3.108711028018223,32.00750521640091,20.008911666666734,1.0818721,1.0,1157,severson_b1_c1
22,2.73420835660793,1.9995432,3.1170250166579896,32.09243463215859,20.00871499999994,1.0819227,1.0,1156,severson_b1_c1
23,2.742612079716981,1.9995375,3.159444860859777,32.170742238207545,20.008966666666673,1.0819179,1.0,1155,severson_b1_c1
24,2.7389596562222223,1.9965754,3.0928655643353533,32.154574079999996,20.009308333333323,1.0820436,1.0,1154,severson_b1_c1
25,2.7432678752783968,1.9965448,3.1361548386596483,32.20696846770601,20.0089949999999,1.0820177,1.0,1153,severson_b1_c1
26,2.744332468340611,1.9995966,3.120526234489877,32.16752992358078,20.0090766666668,1.0820863,1.0,1152,severson_b1_c1
27,2.7553740496659245,1.9968576,3.1735514087203884,32.06980162138084,20.008693333333213,1.0821023,1.0,1151,severson_b1_c1
28,2.748234413963964,1.9969234,3.174004013714169,32.03213361711712,20.009044999999844,1.0820186,1.0,1150,severson_b1_c1
29,2.7327570454751133,1.9968157,3.1072782835726036,31.88218840723982,20.008794999999857,1.0819744,1.0,1149,severson_b1_c1
30,2.7555559801339284,1.999589,3.1740961607000813,31.826651794642853,20.009061666666582,1.081928,1.0,1148,severson_b1_c1
31,2.7430193554022986,1.9995794,3.1256065586185997,31.85507202528736,20.008846666666557,1.0819486,1.0,1147,severson_b1_c1
32,2.744841363341068,1.9995842,3.1680685937165154,31.801421092807423,20.00871500000018,1.0819107,1.0,1146,severson_b1_c1
33,2.7352983174311927,1.9995537,3.1178703793348626,31.873314738532113,20.00863500000026,1.081911,1.0,1145,severson_b1_c1
34,2.7419268726027397,1.9995689,3.1370572197509343,31.91752955707763,20.008805000000088,1.0819156,1.0,1144,severson_b1_c1
35,2.7507658230598673,1.9995546,3.1663814821386818,31.955236450110863,20.009138333333247,1.0819073,1.0,1143,severson_b1_c1
36,2.754648921016166,1.9995899,3.1655856329834133,31.909385829099303,20.00923166666665,1.0818235,1.0,1142,severson_b1_c1
37,2.7307531904545455,1.9995422,3.0853099020227277,32.00219575909091,20.009143333333483,1.0818033,1.0,1141,severson_b1_c1
38,2.7391470852348996,1.9966717,3.1251562343603823,31.958999975391496,20.00935666666677,1.081722,1.0,1140,severson_b1_c1
39,2.738535390337079,1.9996119,3.111453616046987,32.04248776179776,20.009195000000176,1.0817708,1.0,1139,severson_b1_c1
40,2.7432130537078647,1.9995203,3.128256855137896,31.899516382022473,20.009149999999984,1.0817635,1.0,1138,severson_b1_c1
41,2.7442747351528385,1.9973774,3.13907230976975,31.94267998908297,20.009651666666713,1.0818429,1.0,1137,severson_b1_c1
42,2.7371886979545454,1.9979563,3.1205376615103306,31.99096105454545,20.009471666666897,1.0818409,1.0,1136,severson_b1_c1
43,2.7401151195454547,1.9995079,3.112245634820248,31.94287441136363,20.00947666666665,1.0818423,1.0,1135,severson_b1_c1
44,2.743659300936768,1.9973793,3.1696929690611024,31.95313156908665,20.00973333333338,1.081903,1.0,1134,severson_b1_c1
45,2.728236545539906,1.9995775,3.100305662368758,31.94822112441315,20.00961999999999,1.0819272,1.0,1133,severson_b1_c1
46,2.7416076613686533,1.9995451,3.1378412609873574,31.883369880794703,20.009453333333177,1.0817856,1.0,1132,severson_b1_c1
47,2.737263492444445,1.9995823,3.116421036442424,31.905306244444446,20.009643333333464,1.0818145,1.0,1131,severson_b1_c1
48,2.7342563028824833,1.9995651,3.1090217796593427,31.952990929046564,20.00965999999996,1.0818409,1.0,1130,severson_b1_c1
49,2.7371967064301557,1.999547,3.1069845776698246,32.03463281818182,20.01000499999985,1.0818337,1.0,1129,severson_b1_c1
50,2.739139548539326,1.9995556,3.1199675980469865,32.06019286741573,20.009746666666864,1.0817146,1.0,1128,severson_b1_c1
51,2.746486802309469,1.9972639,3.169967652720974,32.162467147806005,20.009668333333202,1.0816857,1.0,1127,severson_b1_c1
52,2.7514197908466818,1.9995432,3.1576640878406486,32.072978681922194,20.009763333333346,1.0816711,1.0,1126,severson_b1_c1
53,2.719334528929385,1.999486,3.0624496466494096,32.22241758769932,20.009510000000105,1.0816325,1.0,1125,severson_b1_c1
54,2.7330558644796383,1.9973564,3.1174612152344716,32.2427276402715,20.009674999999696,1.0816261,1.0,1124,severson_b1_c1
55,2.740059283632287,1.9973183,3.1234633577761928,32.10045661659193,20.009718333333147,1.0815685,1.0,1123,severson_b1_c1
56,2.7470590875,1.9962931,3.1534954829066986,31.9582308245614,20.00981500000004,1.0815827,1.0,1122,severson_b1_c1
57,2.731636846990741,1.9977436,3.11170158121633,31.883050310185187,20.009873333333232,1.0815943,1.0,1121,severson_b1_c1
58,2.7372112016241297,1.9995975,3.122371857342333,31.93200857076566,20.00943333333319,1.0816603,1.0,1120,severson_b1_c1
59,2.7397291109865476,1.9995594,3.1148084120892783,31.78820912556054,20.009888333333464,1.0816344,1.0,1119,severson_b1_c1
60,2.7503913746170676,1.9995298,3.17266417882037,31.81382117724289,20.009641666666724,1.0816207,1.0,1118,severson_b1_c1
61,2.732979007762557,1.9993811,3.11564899913242,31.89935740182648,20.009553333333074,1.0816126,1.0,1117,severson_b1_c1
62,2.740967921040724,1.9995584,3.1402043472542163,31.797676911764704,20.00984666666676,1.0815406,1.0,1116,severson_b1_c1
63,2.7384039508968607,1.9995222,3.1384124758825926,32.108674,20.010035000000308,1.0814815,1.0,1115,severson_b1_c1
64,2.747599334624146,1.9995584,3.1644740676744667,32.43167295216401,20.009686666666916,1.0816796,1.0,1114,severson_b1_c1
65,2.7348244830663617,1.9989033,3.132429222088621,32.68465702059496,20.009658333333206,1.0818805,1.0,1113,severson_b1_c1
66,2.74446105261959,1.997674,3.161378616964175,32.65342730979499,20.0097000000004,1.0819483,1.0,1112,severson_b1_c1
67,2.73677021838565,1.9978991,3.122668099357929,32.5501232264574,20.00952333333359,1.0819383,1.0,1111,severson_b1_c1
68,2.7367763065502184,1.9995594,3.1222677562901944,31.964031766375545,20.009860000000238,1.0814322,1.0,1110,severson_b1_c1
69,2.7412940322368424,1.9995317,3.128981567599681,32.069652096491225,20.00976666666684,1.0813652,1.0,1109,severson_b1_c1
70,2.7481259105855855,1.9988899,3.1580895002825553,32.05571174774774,20.009746666666373,1.0812522,1.0,1108,severson_b1_c1
71,2.7400029317241383,1.999444,3.1394073935945666,32.12460954942529,20.009615000000245,1.081252,1.0,1107,severson_b1_c1
72,2.730640651339286,1.9995317,3.1072768058725653,32.09185617857143,20.00978833333356,1.0813366,1.0,1106,severson_b1_c1
73,2.755671833638444,1.9995108,3.186744573996256,32.01409057208238,20.00983833333303,1.0813701,1.0,1105,severson_b1_c1
74,2.731698559775281,1.9995298,3.0954293003350357,32.041101384269666,20.00993499999943,1.0813349,1.0,1104,severson_b1_c1
75,2.737379408584687,1.9995317,3.121253456247627,32.01426024825986,20.009646666666953,1.0813159,1.0,1103,severson_b1_c1
76,2.7443374873873876,1.9995699,3.1453013044574116,31.949754484234234,20.009751666666126,1.0813411,1.0,1102,severson_b1_c1
77,2.7371410120454542,1.9995394,3.1105474874772727,31.90631392272727,20.009654999999718,1.0812777,1.0,1101,severson_b1_c1
78,2.7498416,1.9972925,3.1665065010222224,31.87501454,20.009375000000006,1.0812092,1.0,1100,severson_b1_c1
79,2.7476844224137933,1.9968319,3.158934938407132,31.92234026508621,20.009763333333346,1.0811901,1.0,1099,severson_b1_c1
80,2.7367613532584274,1.999548,3.1307501719713993,31.91966626741573,20.009811666667034,1.0811335,1.0,1098,severson_b1_c1
81,2.7331269386363637,1.9995499,3.111475230760331,31.873676354545452,20.009818333334017,1.0810794,1.0,1097,severson_b1_c1
82,2.756290859423503,1.9995394,3.1844705043559767,31.912983913525494,20.009871666666,1.0810466,1.0,1096,severson_b1_c1
83,2.75895213062645,1.999526,3.206738593073191,31.93698415313225,20.00992499999993,1.0809687,1.0,1095,severson_b1_c1
84,2.7546766201814057,1.9996176,3.1648447249412492,31.956758272108843,20.00989999999971,1.0809135,1.0,1094,severson_b1_c1
85,2.7333881227272725,1.9995098,3.1048895753305787,31.984150165909092,20.00993333333269,1.0809121,1.0,1093,severson_b1_c1
86,2.7366513257471263,1.9966297,3.1399789487544405,31.993035701149427,20.010046666666554,1.0808662,1.0,1092,severson_b1_c1
87,2.7274276815384617,1.9995384,3.0862608670129874,32.093620661538466,20.00975333333384,1.0808834,1.0,1091,severson_b1_c1
88,2.7360872131944443,1.9968462,3.1112290941624585,31.987839291666667,20.01000166666733,1.080853,1.0,1090,severson_b1_c1
89,2.757839766281755,1.999548,3.2134235896241865,31.961109489607388,20.009883333333228,1.0809195,1.0,1089,severson_b1_c1
90,2.73592420523918,1.9995298,3.1317358415614,31.952270353075168,20.00996500000086,1.0809104,1.0,1088,severson_b1_c1
91,2.731614297494305,1.999526,3.111186601907227,31.87481023690205,20.010071666666768,1.0809323,1.0,1087,severson_b1_c1
92,2.744338730580357,1.9995556,3.1409013939975643,31.86045654910714,20.009631666666245,1.0810022,1.0,1086,severson_b1_c1
93,2.744486283181818,1.9995623,3.159192530894628,31.88577695,20.009668333333686,1.0809057,1.0,1085,severson_b1_c1
94,2.741124220045558,1.9973717,3.1454654449616903,31.899423808656035,20.01003000000007,1.0809215,1.0,1084,severson_b1_c1
95,2.7605374043879904,1.9995584,3.2164707968150323,31.871766720554273,20.009964999999895,1.0809017,1.0,1083,severson_b1_c1
96,2.7339181661290324,1.9996061,3.0925048631462086,31.88179712442396,20.010058333333774,1.0808159,1.0,1082,severson_b1_c1
97,2.742343599318182,1.999485,3.1405752995640497,31.932509800000002,20.010195000000145,1.0807959,1.0,1081,severson_b1_c1
98,2.7409400951834866,1.9995537,3.1562250959278564,31.967797211009174,20.010061666666296,1.0806749,1.0,1080,severson_b1_c1
99,2.756019724494382,1.9995584,3.1776432999550566,31.869699341573035,20.010074999999297,1.0806487,1.0,1079,severson_b1_c1
100,2.7448055625000003,1.9995489,3.1567148556020737,31.924635960526313,20.009915000000426,1.0806297,1.0,1078,severson_b1_c1
101,2.73255456988764,1.9995661,3.1243784109540345,31.956626714606738,20.010044999999813,1.0806502,1.0,1077,severson_b1_c1
102,2.751834858352402,1.9995708,3.2039516343353447,31.97675077574371,20.010328333333014,1.0806355,1.0,1076,severson_b1_c1
103,2.7455252378132116,1.9982376,3.1650566633940773,31.95119088154898,20.010081666667247,1.080663,1.0,1075,severson_b1_c1
104,2.7323615426666663,1.9995766,3.110217585329293,31.99394935111111,20.01020999999988,1.0806745,1.0,1074,severson_b1_c1
105,2.744978943267108,1.9995565,3.1514401763696567,31.93122817218543,20.01008333333302,1.0807188,1.0,1073,severson_b1_c1
106,2.733968503146068,1.998086,3.1120672534382026,31.972154067415733,20.01012999999996,1.0806472,1.0,1072,severson_b1_c1
107,2.7360863456221196,1.999547,3.1174852972329283,31.927666603686635,20.01005166666679,1.0805749,1.0,1071,severson_b1_c1
108,2.726131504090909,1.9995413,3.0967663123119835,31.88188128636364,20.0100350000003,1.0805452,1.0,1070,severson_b1_c1
109,2.74507862172949,1.9995546,3.1424991721850435,31.912806873614194,20.010056666667026,1.0805323,1.0,1069,severson_b1_c1
110,2.7547934292517007,1.9995584,3.1857361581880026,31.927218664399092,20.01002666666755,1.0804729,1.0,1068,severson_b1_c1
111,2.7388594394618835,1.9995384,3.119331822437831,32.02968536995516,20.010335000000005,1.0804,1.0,1067,severson_b1_c1
112,2.744122908144796,1.9993191,3.1595014006293702,31.95317461538462,20.0111516666675,1.0803393,1.0,1066,severson_b1_c1
113,2.7341572458149783,1.9986486,3.129503943436123,32.05710020264317,20.009843333333336,1.0803374,1.0,1065,severson_b1_c1
114,2.7276428815850813,1.9995737,3.1060947550286078,32.09212836130536,20.010195000000003,1.0803201,1.0,1064,severson_b1_c1
115,2.7223267573426573,1.9972239,3.0770379630726854,32.062254734265736,20.009994999999975,1.0802414,1.0,1063,severson_b1_c1
116,2.7353792901785714,1.9995451,3.1428760738413146,32.089286004464284,20.01020666666666,1.0802473,1.0,1062,severson_b1_c1
117,2.7460968350588235,1.9995384,3.1645756928983957,32.11495701647059,20.01041833333329,1.080231,1.0,1061,severson_b1_c1
118,2.7434602796803653,1.9995461,3.167223397077626,31.96746503196347,20.010266666666695,1.0801288,1.0,1060,severson_b1_c1
119,2.7476282871621622,1.998765,3.1660402648423425,31.626221450450448,20.00970999999997,1.0801314,1.0,1059,severson_b1_c1
120,2.7495124404109585,1.9979887,3.1698379073931093,31.914795061643837,20.010006666666662,1.0803328,1.0,1058,severson_b1_c1
121,2.737918717757009,1.9995184,3.1362579099235344,31.895523843457944,20.009693333333296,1.0803525,1.0,1057,severson_b1_c1
122,2.756005597685185,1.9979811,3.1962869169591754,31.88815111574074,20.00998999999998,1.0803212,1.0,1056,severson_b1_c1
123,2.7402253771493212,1.999568,3.151758808480049,31.87736996606335,20.009921666666678,1.080315,1.0,1055,severson_b1_c1
124,2.746420148984199,1.9995451,3.1753968800615637,31.908678406320544,20.01001500000008,1.0802521,1.0,1054,severson_b1_c1
125,2.7403936449411765,1.9981222,3.154077385253476,31.829593971764705,20.010166666666677,1.0801622,1.0,1053,severson_b1_c1
126,2.725235282844244,1.9985838,3.0960074878185924,31.86034681038375,20.010196666666644,1.0802071,1.0,1052,severson_b1_c1
127,2.7452348348017623,1.9994097,3.1734686467480975,31.834444332599123,20.010001666666604,1.0801412,1.0,1051,severson_b1_c1
128,2.730531461625282,1.9987593,3.1106353327908884,31.908162988713315,20.009808333333297,1.0800964,1.0,1050,severson_b1_c1
129,2.7481295738255027,1.9995556,3.158464200691479,31.91743832885906,20.009600000000013,1.0801266,1.0,1049,severson_b1_c1
130,2.7340354174291934,1.999485,3.102044293636364,31.95562518954248,20.010069999999907,1.0801144,1.0,1048,severson_b1_c1
131,2.7495129917594654,1.9979849,3.160623539483702,32.044793844097995,20.01000333333335,1.080099,1.0,1047,severson_b1_c1
132,2.738962509009009,1.9995432,3.1309056833333333,32.16869988963964,20.01001666666683,1.0800577,1.0,1046,severson_b1_c1
133,2.741684349775785,1.9990244,3.148964429765593,32.09454933408072,20.010083333333505,1.0799779,1.0,1045,severson_b1_c1
134,2.7416827191780824,1.9990377,3.147687453495226,31.88710641324201,20.010006666666598,1.0798699,1.0,1044,severson_b1_c1
135,2.748640349082569,1.997529,3.1728272927710592,31.92693479816514,20.010056666666785,1.0798607,1.0,1043,severson_b1_c1
136,2.736014726376147,1.9992371,3.136527179822769,31.879266371559634,20.009940000000157,1.0798086,1.0,1042,severson_b1_c1
137,2.7441058530751707,1.9989138,3.1473982503872437,31.908106423690203,20.01016333333319,1.0797741,1.0,1041,severson_b1_c1
138,2.744373293411765,1.9994984,3.172256720506952,31.892083103529412,20.010018333333328,1.0797648,1.0,1040,severson_b1_c1
139,2.7300159355504587,1.9995184,3.0968964092452045,31.90800251146789,20.009835000000024,1.0797896,1.0,1039,severson_b1_c1
